name,title,original_link,year,month,day,content
네이버,"네이버, 미국 웹툰 계열사 주식 8389억원에 추가취득",http://www.betanews.net:8080/article/1410225.html,2023,5,3,"네이버(035420)는 미국 웹툰 서비스 계열사(Webtoon Entertainment)의 주식 41만3782주를 약 8389억원에 추가 취득한다고 3일 공시했다.
주식 취득 예정일은 다음달 1일로 취득 후 네이버 지분율은 71.2%가 된다.
이번 주식 취득에 대해 네이버는 ""웹툰 글로벌 사업 역량 집중화 목적""이라고 밝혔다."
네이버,"비앤빛 강남밝은세상안과, 네이버와 스마트의료 AI 기술 개발 협력",https://n.news.naver.com/mnews/article/076/0004002634?sid=102,2023,5,3,"지난달 21일 진행된 이번 업무 협약식은 비앤빛 강남밝은세상안과에서 진행됐으며 비앤빛 안과의 김진국 원장, 비쥬웍스의 류익희 대표이사, 네이버 헬스케어 연구소 나군호 소장 등이 참석했다. 해당 MOU는 AI 기술을 의학에 결합한 스마트 의료 시스템 구축을 목표로 체결됐다.
이들 기관들은 향후 ▲음성 인식과 클로바노트 기술을 이용한 상담 기록의 자동화 ▲의료진-의료진, 의료진-환자의 원활한 커뮤니케이션을 위한 솔루션 개발 및 도입 ▲ 네이버 인공지능 기술을 이용한 시범 사업 추진 등 상호 발전을 위한 협력 체계를 구축하기로 했다.
비앤빛 강남밝은세상안과는 현재 내부 데이터를 활용한 AI 시력교정 프로그램을 개발해 사용 중에 있다.
해당 프로그램에는 1994년 개원 이후 쌓아온 50만안의 시력교정술 데이터가 머신러닝되어 있으며, 검사자의 검사 데이터가 빅데이터에 매칭되어 최소 수만 번의 시뮬레이션을 거친다. 눈의 조건과 유사한 표본 값들이 시뮬레이션을 거쳐 최적의 결과를 낼 수 있는 수술 방법을 추천되며, 이는 라식, 라섹과 같은 눈 수술을 결정할 때 병원이나 의사의 주관적인 판단이 아닌 객관화된 데이터로 수술 방법을 예측해 부작용 가능성을 획기적으로 줄인다는데 그 의의가 있다.
이번 MOU를 통해 대규모의 인공지능 프로그램을 내부적으로 구축한 비앤빛 강남밝은세상안과의 기술과 29년간 쌓아온 50만안의 수술 빅데이터가 네이버가 가진 AI 기술과 결합되어 시너지 효과를 만들 것으로 예상된다.
아울러 의료 서비스의 질 높은 향상, 환자들의 편의 증대, 대외 경쟁력 확보가 가능해질 것이며 이를 위해 양사는 적극적인 기술 지원을 약속했다.
비앤빛 강남밝은세상안과 김진국 원장은 ""대한민국 1위 플랫폼 기업이자 초거대 AI 기술을 가진 네이버와 협력할 수 있게 되어 매우 기쁘다""며 ""이번 협약을 계기로 비앤빛 안과와 네이버가 가진 AI 기술의 역량이 결합되어 뛰어난 성과를 낼 수 있을 것으로 기대한다""고 전했다. 양사는 기술 지원은 물론 해외 사업 협력도 함께 추진해나갈 계획이다."
네이버,"네이버, 불공적 지적받은 뉴스 콘텐츠 제휴 약관 개정안 수정키로",https://n.news.naver.com/mnews/article/030/0003095321?sid=101,2023,4,30,"문제가 된 조항은 네이버 계열사가 언론사 동의 없이도 뉴스 콘텐츠를 이용할 수 있도록 한 제8조 3항, 네이버 페이지에서 언론사 사이트로 이동을 유도하는 행위를 금지한 제9조 8항 13호 등이다.
언론계는 이런 조항이 그대로 적용되면 콘텐츠를 생산한 언론사의 지식 재산권과 편집권을 침해할 수 있다고 지적했다. 네이버가 약관 개정을 추진하면서 언론사 의견을 충분히 수렴하지 않았다는 점도 문제점으로 제기됐다.
한국신문방송편집인협회·한국기자협회·한국여성기자협회·한국인터넷신문협회 등 언론 4단체는 지난 12일 성명을 내고 “네이버의 일방적인 뉴스 콘텐츠 제휴 약관 변경과 언론사의 지적재산권·자율권·편집권 침해 행위를 중단하라”고 촉구했다.
네이버는 “현재 동의 절차 중에 있는 개정 약관 대신 현행 약관을 유지하고, 수정된 개정 약관으로 모든 뉴스 콘텐츠 제휴사에 다시 동의를 구하고자 한다”고 언론사에 알렸다.
이에 따라 8조 3항은 네이버가 뉴스 콘텐츠를 연구 등에 직접 활용하거나 공동 혹은 제삼자에게 위탁하는 방식으로 정보를 이용할 때 사전에 언론사의 동의를 얻도록 바뀐다. 신설 조항이었던 9조 8항 13호는 삭제되고, 제9조 8항에 언론사가 뉴스 콘텐츠 본문과 관련한 정보 등을 주요 뉴스 및 프로모션 영역 등에서 링크나 QR 코드를 활용해 제공할 수 있도록 변경된다.
네이버는 수정된 약관의 동의 절차 기간을 당초 4월 30일까지에서 5월 31일까지로, 개정 약관의 적용 일정을 5월 1일에서 6월 1일로 각각 변경하기로 했다."
네이버,"여주시 오학동-네이버, '네이버 클로바 케어콜' 협약 체결",http://www.enewstoday.co.kr/news/articleView.html?idxno=1656907,2023,4,25,"[이뉴스투데이 경기1취재본부 김승희 기자] 여주시 오학동행정복지센터(동장 이상윤)는 24일 오학동지역사회보장협의체(민간위원장 송춘석), 네이버(주)와 독거노인 가구의 고독사 예방을 위한 '네이버 클로바 케어콜' 도입 협약을 체결했다고 밝혔다.
이번 업무협약으로 여주시 오학동은 인공지능(AI)기술을 활용한 안부전화서비스 사업을 추진해 사회적·경제적으로 고립된 가구의 신속한 위기 대응체계 마련으로 고독사 예방과 지역사회 스마트 돌봄시스템을 구현할 것으로 기대된다.
네이버 클로바 케어콜은 네이버(주)가 자체 개발한 초대규모 인공지능 ‘하이퍼클로바’ 기반으로 자연스러운 대화가 가능하고 대상자와 대화를 AI가 분석해 건강, 식사, 수면, 운동, 외출 등 ‘일상생활 패턴’까지 관리가 가능하다.
또 대상자와 지난 대화를 기억해 개인 맞춤형 대화를 통한 섬세한 정서케어가 가능할 뿐만 아니라, 여주시에서 발송하는 재난문자를 기반으로 전화수신 가구의 피해를 확인하고 안전 수칙을 안내하는 목적성 안부 대화 기능도 탑재돼 있다.
오학동은 돌봄사각지대에 놓인 독거노인을 선정해 주2회 AI와 통화를 진행, 위기 징후가 발견될 경우 즉각 확인하고 연계·지원할 수 있도록 찾아가는 보건복지서비스 기능을 강화할 계획이다.
네이버 관계자는 “네이버는 앞으로도 ‘사람을 위한 AI’를 개발하는 것을 중요한 가치로 삼고 클로바 케어콜의 인공지능 기술을 더욱 고도화하고 AI가 어떻게 사회적 가치를 창출할 수 있을지 지속적으로 고민할 것”이라고 말했다.
송춘석 오학동지역사회보장협의체 위원장은 “최근 외로움을 호소하며, 주기적으로 본인의 안부를 확인해 달라는 독거노인이 있어 본 사업을 추진하게 됐다”며 “본 사업이 오학동 독거노인 등 고립가구에게 큰 도움이 될 것을 기대한다”고 말했다.
이상윤 오학동장은 “네이버 협약을 통해 여주시 최초 AI 안부전화서비스 도입을 뜻깊게 생각하며 긍정적인 효과를 거둬 고독사 없는 오학동을 만드는데 최선을 다하겠다”고 말했다.
※ 여러분의 제보가 뉴스가 됩니다. 각종 비리와 부당대우, 사건사고와 미담, 소비자 고발 등 모든 얘깃거리를 알려주세요"
네이버,"부산테크노파크, 네이버와 '1인가구 돌봄 서비스' 업무협약",https://n.news.naver.com/mnews/article/030/0003093592?sid=102,2023,4,23,"중장년 1인 가구에 개인 맞춤형 케어 지원
부산테크노파크(부산TP·원장 김형균)는 21일 비스페이스에서 네이버 주식회사(대표 최수연)와 '네이버 클로바 케어콜을 활용한 1인 가구 돌봄 서비스 사업' 추진 업무협약을 체결했다.
이 사업은 과학기술정보통신부 '2023년 스마트빌리지 보급 및 확산사업' 일환이다. 부산TP와 네이버는 부산 금정구, 기장군, 남구, 영도구에 거주하는 250가구를 대상으로 오는 5월부터 1인 고독사 고위험군을 발굴하고, 돌봄 서비스 모니터링을 구축한다. 이를 기반으로 응급상황에 신속하게 대응할 수 있는 빅데이터 기반 1인가구 돌봄 서비스를 제공한다.
'네이버 클로바 케어콜'로 돌봄 대상자에게 주 2회 전화를 걸어 안부를 확인하고, 통화가 되지 않으면 담당 공무원과 복지 담당자로 연계해 2차로 다시 확인하는 방식의 서비스다.
양 기관은 고독사 예방과 함께 '고독생(生)' 방지를 위한 서비스도 제공해 1인 가구의 사회적 고립 문제 해결에 적극 나설 계획이다.
'네이버 클로바 케어콜'은 네이버가 자체 개발한 초대규모 인공지능(AI) '하이퍼 클로바'를 기반으로 자연스러운 대화가 가능한 케어 서비스다. AI가 어르신과 대화하며 건강, 식사, 수면, 운동, 외출 등일상을 분석 모니터링한다. 지난 대화를 기억해 개인 맞춤형으로 소통하며 섬세한 정서 케어가 가능하다.
김형균 부산TP 원장은 “고독사는 개인의 문제가 아닌 우리 사회 전체가 함께 해결해야 할 숙제”라며 “부산TP는 AI, 빅데이터 등 최신 기술을 활용한 다양한 서비스 개발과 실증을 통해 지역문제 해결에 앞장서겠다”고 말했다."
네이버,네이버 선방·카카오 감소…1분기 영업익 전망 엇갈려,https://www.straightnews.co.kr/news/articleView.html?idxno=228999,2023,4,21,"네이버와 카카오의 올해 1분기 실적이 엇갈릴 것으로 전망된다. 양사 모두 매출은 전년 동기 대비 늘겠지만 영업이익의 경우 네이버는 증가하지만 카카오는 감소할 것으로 보인다.
21일 증권가에 따르면 지난 1분기 네이버의 연결 기준 영업이익은 3219억원으로 전년 동기 대비 6.66% 증가할 것으로 예상됐다.
매출액은 23.76% 늘어난 2조 2837억원으로 2조원을 넘어설 것으로 보인다.
부문별로 광고 업황 둔화로 디스플레이 광고 매출은 감소하겠지만 검색 광고가 방어 수준에 머물면서 전체 서치 플랫폼 매출액이 소폭 증가할 것으로 예상된다.
특히 커머스 부문은 포시마크의 연결 편입, 크림 등 버티컬 커머스 비중 확대 및 수수료율 상향 등으로 매출 성장을 이끌 것으로 전망됐다.
반면 카카오는 1분기 연결 기준 영업이익이 전년 동기보다 21.74% 감소한 1242억원이 될 것으로 전망됐다.
다만 매출액은 10.98% 늘어난 1조 8330억원을 기록할 것으로 보인다.
특히 톡비즈 중 광고형 매출은 광고주의 마케팅 집행 제한, 이모티콘 무료 보상, 프로필 탭 상품 할인 판매 영향으로 전년 동기와 비교해 성장이 제한될 것으로 예상됐다.
그러나 양사 모두 2분기에는 직전 분기보다 실적이 개선될 것으로 보인다.
안재민 NH투자증권 애널리스트는 ""2분기부터 실적 기저 효과에 따른 반등, 2분기 광고와 커머스의 준성수기 효과, 하반기 중 경기가 조금씩 회복세를 보일 경우 2분기부터 광고 경기가 조금씩 돌아설 수 있다""고 예상했다.
네이버의 1분기 실적 발표일은 다음 달 8일, 카카오는 같은 달 4일이다.
[스트레이트뉴스 신용수 기자]"
네이버,"영월군-네이버 MOU, 고독사 예방 AI 스피커 도입",https://www.g1tv.co.kr/news?mid=1_207_3&newsid=285526,2023,4,18,"평일 오전 7시 10분
아나운서 이가연
영월군-네이버 MOU, 고독사 예방 AI 스피커 도입
2023-04-18
정창영 기자[ window@g1tv.co.kr ]
키보드 단축키 안내
영월군이 중·장년층 고독사 예방을 위해 네이버와 업무협약을 맺었습니다.
영월군은 돌봄 사각지대에 놓인 중장년층 200가구를 대상으로 '네이버 클로바 케어콜'을 보급하기로 했습니다.
케어콜 서비스는 인공지능을 기반으로 만들어진 스피커로 대화를 통해 위기징후를 발견할 수 있는 프로그램입니다.
영월군은 돌봄 사각지대에 놓인 중장년층 200가구를 대상으로 '네이버 클로바 케어콜'을 보급하기로 했습니다.
케어콜 서비스는 인공지능을 기반으로 만들어진 스피커로 대화를 통해 위기징후를 발견할 수 있는 프로그램입니다.
정창영 기자 window@g1tv.co.kr
Copyright ⓒ G1방송. All rights reserved. 무단 전재 및 재배포 금지."
네이버,"영월군·네이버, 고독사 예방 AI 안부전화 도입 협약",https://n.news.naver.com/mnews/article/056/0011467558?sid=102,2023,4,18,"[KBS 춘천]영월군과 네이버는 어제(17일) 영월군청에서 고령층 고독사 예방을 위한 AI 안부전화 도입 업무협약을 맺었습니다.
이에 따라, 영월군과 네이버는 다음 달(5월)부터, 노인 200가구에 한 주에 한 번, '클로바 케어콜'을 합니다.
클로바 케어콜은 인공지능으로 대상자와 대화하며 건강 상태와 안부를 확인하는 시스템으로, 이상 징후가 발견되면 결과가 영월군 복지부서 등으로 통보됩니다.
Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지"
네이버,"칠곡군, 네이버 클로바 케어콜 도입 협약 체결",http://www.m-i.kr/news/articleView.html?idxno=1004517,2023,4,14,"매일일보 = 이정수 기자 | 경북 칠곡군지역사회보장협의체는 지난 7일 네이버(주)와 중·노년층의 고독사 예방을 위한 네이버 클로바 케어콜 도입 협약을 체결했다.
이번 업무협약으로 칠곡군지역사회보장협의체에서는 인공지능(AI) 기술로 칠곡군 안부 전화 시범사업을 추진하여 사회적·경제적으로 고립된 가구의 신속한 위기 대응체계 마련을 위한 고독사 예방과 지역사회 스마트 돌봄시스템을 구현할 것으로 기대된다.
‘네이버 클로바 케어콜’은 네이버(주)가 자체 개발한 초거대 인공지능 ‘하이퍼클로바’를 기반으로 자연스러운 대화가 가능하고, 대상자와의 대화를 AI가 분석해 건강, 식사, 수면, 운동, 외출 등 일상생활 패턴까지 모니터링이 가능하다.
또한, 대상자와의 지난 대화를 기억해 개인 맞춤형 대화를 통한 섬세한 정서 케어가 가능할 뿐만 아니라, 칠곡군 등에서 발송하는 재난 문자를 기반으로 전화 수신 가구의 피해를 확인하고 안전 수칙을 안내하는 목적성 안부 대화 기능도 탑재되어 있다.
칠곡군지역사회보장협의체는 돌봄사각지대에 놓인 중장년 세대 50가구를 선정하여 4월부터 주1회 AI와 통화를 진행, 위기 징후가 발견될 경우 즉각 확인하고 연계·지원할 수 있도록 칠곡군의 찾아가는 보건복지서비스 기능을 강화할 계획이다.
네이버 관계자는 클로바 케어콜의 인공지능 기술을 더욱 고도화하여 “네이버는 앞으로도 사람을 위한 AI를 개발하는 것을 중요한 가치로 삼고, ‘모두를 위한 AI’를 실현해나갈 것”이라고 말했다."
네이버,"네이버, 영상 공유플랫폼 '플레이리그' 서비스 7년 반만에 종료",https://n.news.naver.com/mnews/article/001/0013864204?sid=105,2023,4,6,"[네이버 캡처. 재판매 및 DB 금지]
(서울=연합뉴스) 임성호 기자 = 네이버가 이용자 동영상 공유 오픈플랫폼 '플레이리그' 서비스를 약 7년 반 만에 종료한다.
네이버 NOW.(나우·옛 네이버TV)는 6일 공지를 통해 ""플레이리그를 오는 5월 4일부로 종료한다""고 발표했다.
2015년 10월 5일 베타 서비스 시작 이후 7년 7개월 만이다.
서비스 종료 뒤에는 플레이리그 페이지에 노출되던 출품작·수상작을 감상할 수 없으며, 게재 영상 백업을 원하는 이용자는 고객센터로 문의하면 된다고 네이버 나우는 안내했다.
플레이리그는 네이버가 2015년 당시 모바일 특화 영상 시장의 성장 가능성에 주목해 개설한 서비스다. 유튜브처럼 누구나 자유롭게 대중과 동영상을 공유할 수 있는 창작 플랫폼을 표방했다.
특히 인터넷 방송 기획사(MCN)나 게임사, 예능 채널 등과 협력해 1인 크리에이터(창작자)들이 영상을 올리면 순위를 정해 창작 지원금 등을 지급하는 공모전도 열었다. 누적 공모전 수는 121개에 달한다.
그러나 점차 유튜브와 틱톡, 트위치 등 다른 영상 플랫폼에 밀려 주목받지 못한 것으로 업계에서는 보고 있다. 플레이리그에 마지막으로 공모전이 올라온 것은 2021년 1월이다.
네이버는 ""서비스 종료는 나우 웹 서비스 개편의 일환""이라며 ""그동안 이용해주신 모든 분께 감사드리며, 더 나은 서비스를 제공할 수 있도록 노력하겠다""고 밝혔다.
[네이버 캡처. 재판매 및 DB 금지]
네이버를 비롯한 정보기술(IT) 플랫폼들은 최근 이용자가 많지 않은 주력 서비스 외 기능 지원을 종료하거나 변경하며 운영 효율화에 나서고 있다.
네이버는 앞서 지난달 말 '네이버 영화' 웹사이트 운영을 종료하고 통합검색 결과 내의 '영화 지식베이스' 영역으로 통합했다.
카카오도 지난 1월 정기구독 플랫폼 '구독온(ON)' 서비스를 1년 반 만에 접었다. 모바일 금융 서비스 토스도 기대만큼 활성화되지 않은 '채팅' 서비스를 지난 2월 초 중단했다.
업계 관계자는 ""플랫폼에는 이용자가 많지 않은 서비스를 운영 비용을 지불하며 유지할 유인이 없다""면서 ""경기 침체가 이어지면 더 많은 서비스가 종료나 통합될 것""이라고 내다봤다.
sh@yna.co.kr"
네이버,네이버·KT·NHN·가비아 `3000억 공공 DaaS` 수주 사활,https://n.news.naver.com/mnews/article/029/0002793201?sid=105,2023,4,5,"클라우드 보안성·인프라 차별화
오픈소스 특화 등 솔루션 경쟁 치열
정부·공공기관의 DaaS(서비스형 데스크톱) 도입 수요를 놓고 국내 주요 클라우드 서비스 업체들의 경쟁이 본격화되고 있다. 공공 DaaS 시장은 2025년까지 약 3000억원 규모에 달할 전망이다.
5일 관련업계에 따르면 네이버클라우드·KT클라우드·NHN클라우드·가비아 4사가 행정안전부 '온북' 사업을 겨냥해 공공 DaaS 시장에 뛰어들었다. 행안부는 올해 업무보고를 통해 온북의 전 부처 확산을 2027년까지 90% 달성하겠다는 목표를 제시했다.
'온북'은 공무원들이 사무실뿐 아니라 출장 또는 재택근무 시에도 보안규정을 지키면서 업무를 처리할 수 있는 노트북이다. 이전까지 공공기관에선 보안을 위해 업무망과 인터넷망을 물리적으로 구분해 2대의 PC를 사용했다. 이와 달리 DaaS가 적용된 온북은 VDI(가상데스크톱인프라) 기술을 통해 사용자 요구에 따라 OS(운영체제), 애플리케이션 등을 VM(가상머신)상에서 구동하는 논리적 망분리를 구현, 하나의 PC로도 모든 업무를 수행할 수 있다.
공공기관에 민간 클라우드 서비스를 공급하기 위해 요구되는 CSAP(클라우드보안인증)도 DaaS 대상 인증이 올해부터 시행되고 있다. 가비아가 1월 가장 먼저 취득했고, 네이버클라우드와 KT클라우드도 2월에 취득하며 공략에 시동을 걸고 있다. NHN클라우드 역시 연내 취득을 목표로 속도를 내고 있다. 다만 이 시장에 참여할 것으로 알려졌던 카카오엔터프라이즈는 현재 공공 DaaS 사업을 하지 않고 기존 클라우드 사업에 집중하는 것으로 전해졌다.
네이버클라우드는 SK브로드밴드와 손잡고 출시한 DaaS 상품 '클라우드 데스트탑'으로 공공시장도 공략한다. 오픈소스 특화 설계 기반의 인증 시스템을 선택할 수 있어 고객 상황에 맞춰 적용 가능한 게 특징이다. 보안성을 모두 갖춘 표준형 상품과, 도입 기관의 IT 환경에 따라 보안 솔루션 선택이 가능한 옵션형 상품을 다양하게 제공함으로써 선택 폭을 넓혔다.
KT클라우드의 '공공 DaaS'는 VDI 시장에서 가장 많은 고객을 확보한 틸론의 솔루션(D스테이션9.0)을 기반으로 보안성과 비용 효율성, 관리 편의성 등을 내세운다. 안전한 자료 전송과 정보유출 통제를 위한 '망간 자료전송 서비스'도 이용할 수 있다. 우정사업본부에 약 1만대의 국내 최다 DaaS를 공급한 바 있으며, 지난해 12월에는 한국은행에 국내 1호 공공 DaaS 서비스 계약을 체결하고 작업을 진행하고 있다.
NHN클라우드는 지난해 인수한 크로센트를 통해 DaaS 사업을 본격화하고 있다. 국내 최초 오픈스택 기반 클라우드 인프라로서 오픈스택 기반 DaaS인 크로센트 SW를 연계하며 자체 역량을 앞세운다. NHN크로센트는 17년간 클라우드 컨설팅과 플랫폼을 제공해온 기술기업으로, 행정안전부와 우정사업본부 등에 솔루션을 공급한 바 있다.
가비아 또한 자체 역량으로 DaaS 시장 공략을 추진한다. 가장 큰 강점으로는 보안성을 내세운다. 국내 DaaS 사업자 중 유일한 보안관제 전문기업으로서 365일 24시간 관제 서비스를 제공해 보다 안전한 DaaS 서비스를 제공한다는 것. 회사에 따르면 경쟁사 대비 15% 이상 향상된 그래픽 처리 능력과 압축률을 자랑해 고해상·다중 모니터 환경에서도 원활히 작동하는 점이 특징이다.
한편 행안부가 추진하는 온북 사업에는 각 공공기관의 사용연한 완료 PC 교체예산이 활용된다. 약 5년에 해당하는 교체주기에 따라 기관별 전환이 이뤄진다. 업계에서는 공공 DaaS 도입 활성화를 위해서는 기존 PC 구입 예산과 현재 민간 공급업체들이 제공하는 DaaS 가격 간의 차이를 줄일 필요가 있다는 목소리가 나온다."
네이버,치매 어르신 돕는 네이버 ‘케어콜’ AI 권위 학회서 ‘1%’ 최고 논문,https://n.news.naver.com/mnews/article/011/0004175580?sid=102,2023,4,5,"AI 챗봇 보건 분야 가능성 타진[서울경제]
네이버의 돌봄형 인공지능(AI) 챗봇 서비스 ‘클로바 케어콜’ 관련 논문이 국제 권위의 AI 학회에서 상위 1%에 들며 기술력을 입증했다.
5일 학계에 따르면 거대언어모델(LLM) 하이퍼클로바에 기반해 개발된 AI 챗봇 ‘클로바 케어콜’ 관련 연구가 미국 인간-컴퓨터 상호작용 학회(CHI)로부터 ‘베스트 페이퍼’에 선정됐다. 올해에는 총 3182개의 논문이 제출됐으며 베스트페이퍼는 이 연구팀을 포함해 총 35개 팀에 수여됐다. 이번 논문은 네이버 AI랩과 네이버클라우드가 공동으로 집필했다.
클로바 케어콜은 AI가 돌봄이 필요한 독거 어르신에게 전화를 걸어 대화해 안부 확인은 물론 긴 호흡에서 인지 건강 등을 추적해주는 서비스다. 베타 서비스 기간을 거쳐 지난해 5월 정식 출시됐으며 최근에는 기억하기 기능이 더해져 개인화 서비스도 강화됐다. 개인별 병력 등을 고려해 변화하는 상태를 지속적으로 파악하고 상황에 맞춘 대화가 가능해졌다.
이 논문은 실증을 통해 AI 챗봇이 보건·돌봄 영역에 적용될 수 있는 가능성을 타진했다. 운영자·개발자 등 34명이 포커스 그룹을 대상으로 관찰과 인터뷰를 병행했다. 논문에 따르면 연구자들은 클로바 케어콜을 통해 대상자들이 외로움과 감정적 부담을 경감했다고 확인했다. 또한 공공 서비스 제공자 입장에서는 보다 효율적으로 개별화된 서비스를 제공할 수 있게 되는 등 업무 부담을 줄일 수 있었다고 밝혔다.
하정우 네이버 AI랩 소장은 “OECD, 영국 씽크탱크 등에서도 최근 초거대 AI의 사회적 기여에 대해 주목하고 있는데, 이를 실증함과 동시에 학술적 가치까지 달성한 사례다”며 ""오픈AI 등 빅테크에서도 아직 시도하지 않은 의미있는 연구다”고 말했다."
네이버,"SK케미칼-네이버, 친환경 소상공인 지원 첫 결실 '재생 소재 칫솔'",http://www.ftoday.co.kr/news/articleView.html?idxno=300293,2023,4,4,"친환경 소재 전환 돕는 ‘그린 임파워링’ 프로그램
‘6도씨 에코 칫솔’, 석유 기반 소재 사용량 32% ↓
SK케미칼과 네이버가 손 잡고 중소상공인(SME) 사업자 동반 성장과 친환경을 동시에 꾀하는 ESG(환경·사회·지배 구조) 협력 사업이 첫 결실을 냈다.
4일 SK케미칼에 따르면, SME 사업자의 친환경 소재 전환을 돕는 ‘그린 임파워링(Green Empowering)’ 프로그램을 통해 칫솔 전문 기업 KNK가 ‘6도씨 에코 칫솔’을 출시했다.
앞서 SK케미칼과 네이버는 작년 10월 파트너의 ESG 역량 강화를 위한 협업 모델 구축을 내용으로 하는 양해 각서(MOU)를 체결한 이후 그린 임파워링을 론칭, SME 사업자들의 친환경 소재 도입을 돕고 있다.
KNK가 지난 29일부터 네이버 스마트스토어를 통해 판매를 개시한 6도씨 에코 칫솔은 주요 구성품에 SK케미칼의 화학적 재활용 플라스틱 ’에코트리아(ECOTRIA) CR’을 사용한 제품이다. 칫솔대와 칫솔모 모두 국제 재생 표준 GRS(Global Recycled Standard) 인증을 받은 재활용 소재를 써 석유 기반 플라스틱 사용량을 약 32% 감축했고, 공인 인증 기관인 SGS(Societe Generale de Surveillance)의 유해 성분 테스트를 거쳐 안전성을 확보했다. 포장재에도 국제 산림 협회(FSC) 인증을 확보한 식물성 잉크와 친환경 종이가 적용됐다는 설명이다. 이밖에 위생 차원에서 칫솔 헤드가 바닥에 닿지 않도록 하는 6도 헤드업 디자인과 뛰어난 사용감을 위한 6각 별 모양의 미세모가 활용됐다.
네이버는 제2 사옥 1784 내 브랜드 스토어에서 6도씨 에코칫솔을 판매하고, 오는 22일 ‘지구의 날’ 특별 프로모션에서도 선보이는 등 네이버쇼핑을 통한 전폭적 프로모션 지원을 약속했다.
김현석 SK케미칼 사업 개발 본부장은 “환경 보호를 위한 플라스틱 순환 생태계 구축은 소재 기업부터 최종 소비자까지 공동의 노력이 필요하다”며 “플랫폼 기업 네이버를 비롯해 협력 이커머스 업체들과 함께 재활용 소재 사용 확대에 힘쓰겠다”고 말했다.
임동아 네이버 대외/ESG 정책 책임 리더는 “500여 곳이 넘는 스마트스토어의 사업자가 그린 임파워링에 신청하는 등 친환경 소재에 대한 뜨거운 관심을 확인할 수 있었다”며 “향후 SK케미칼과 함께 뷰티·푸드·패션 등 다양한 분야의 SME 사업자들을 발굴, 지원하며 친환경 상품을 계속해서 선보이도록 할 것”이라 말했다.
양 사는 그린 임파워링을 통해 KNK를 시작으로 SME 사업자의 ESG 역량 강화에 지속적으로 협력한다는 계획이다.
파이낸셜투데이 박민규 기자"
네이버,"삼성·네이버·한화, 대통령 자문기구에 '기술 정책' 의견낸다",https://n.news.naver.com/mnews/article/421/0006727013?sid=105,2023,4,4,"(서울=뉴스1) 김승준 기자 = 대통령이 의장으로 있는 '국가과학기술자문회의'에 국가전략기술 특별위원회가 설치된다. 특위에는 삼성전자(반도체), 네이버(인공지능), 한화에어로스페이스(우주), LG에너지솔루션(2차전지) 등 전략기술을 보유한 대기업 인사가 참여해, 대통령에게 정책 자문을 할 예정이다.
과학기술정보통신부는 4일 국가과학기술자문회의 국가전략기술 특별위원회 제1차 회의를 개최했다.
주영창 과학기술정보통신부 과학기술혁신본부장은 3일 사전브리핑에서 ""국가전략기술 특별위원회는 전략기술 핵심 기업의 민간 전문가를 주축으로 정부 위원을 포함해 구성됐다""며 ""이번 특별위원회는 국가과학기술 분야의 최고 자문 심의기관인 국가과학기술자문회의 산하에서 국가전략기술 정책 전반을 검토하고 심의·조정하는 컨트롤 타워""고 설명했다.
주 본부장은 이번 특별위원회 위원장을 맡는다.
구체적으로 이번 특별위원회에는 민간위원으로 △정기태 삼성전자 부사장 △신영준 LG에너지솔루션 CTO △황윤일 CJ제일제당 바이오산업부문장 △이준원 한화에어로스페이스 발사체사업부장 △하정우 네이버 AI랩 연구소장 △박문구 삼정KPMG 전무이사 △남기태 서울대 교수 △김동구 연세대 교수 △조규진 서울대 교수 △안준모 고려대 교수 △김소영 KAIST 교수 △이인환 국가과학기술연구회 정책본부장 △한상욱 한국과학기술연구원 양자정보연구단장 △박지영 경제사회연구원 기술정책센터장 등이 참여한다.
정부 측에서는 과기정통부, 교육부, 국방부, 외교부, 산업부 실장급 인사들과, 기획재정부 차관보, 국가정보원 관계자가 참여한다.
대기업 위주로 산업계 위원이 선정된 것에 대해 주영창 본부장은 ""기술 분야별로 대표성이 있는 기업을 모시다 보니까 아무래도 대기업에 있는 분들이 참여하게 됐다""며 ""위원들에게 국가 전체를 보고 협동할 것이 무엇인지, 우리나라의 과학기술 정책이 어떤 방향으로 가야 될 것인가를 조율하는 그런 자리라고 설명했다""고 말했다.
제1회 특위에서는 '국가전략기술 특별위원회 운영계획(안)과 '국가전략기술 프로젝트 후보 선정(안)'이 심의·의결됐다.
특위는 △국가전략기술 육성 기본계획 수립 △국가차원의 임무 및 기술개발 목표 설정 △'임무중심 전략로드맵', '국가전략기술 프로젝트' 등 주요 정책 의결 △그 외 핵심 인재양성, 국제협력, 산학연협력 등 심의·조정 등의 업무를 수행한다.
아울러 특위 산하에는 12대 국가전략기술별 조정위가 구성되어, 세부 기술별 정책을 조율한다. 기술별 조정위에는 중견기업, 중소기업도 참여한다.
한편 국가전략기술 프로젝트 후보로는 차세대 이차전지, 한국형 도심항공교통(K-UAM), 달탐사 2단계 사업, 차세대 통신(6G) 기술개발 등 4건이 선정됐다."
